GENE1244	101244	5.435198	7.134684	-1.274789	6.739261	-0.7394324	-1.698771	-4.545749	-11.0504
GENE1245	101245	28.80382	2.958191	46.88043	-39.8636	-16.02723	-31.7338	-12.66913	21.65132
GENE1246	101246	-96.75392	-113.2612	14.59863	60.0029	-41.06194	27.34352	13.25678	135.8752
GENE1247	101247	20.39291	74.71994	97.93753	1.117432	-25.91566	-37.0024	-53.19984	-78.04991
GENE1248	101248	460.1759	508.4688	438.0714	452.9192	-599.8264	-566.2897	-340.43	-353.089
GENE1249	101249	50.90881	111.3311	108.5016	63.6071	-52.65041	-105.1071	-56.43331	-120.1577
GENE1250	101250	-27.89586	-14.54743	-11.63836	-15.1439	21.33233	30.93009	17.89843	-0.9352916
GENE1251	101251	15.46525	6.11465	0.5163106	1.861998	-15.3808	-18.55037	-5.815077	15.78804
GENE1252	101252	-6.060803	-13.50088	11.47533	-7.007298	-14.69279	-5.766924	13.89275	21.66063
GENE1253	101253	-78.15821	11.76174	39.7642	63.77466	12.05119	-99.04726	-69.72529	119.579
GENE1254	101254	-1.500267	6.878033	-14.97425	12.77532	-11.0298	-6.799175	-3.938646	18.58879
GENE1255	101255	-0.525669	-4.693564	1.355555	6.532017	-4.200134	0.4974405	3.030784	-1.996428
GENE1256	101256	19.95143	11.56573	-14.46405	-1.600743	-28.38753	-1.373302	3.863878	10.44459
GENE1257	101257	70.30398	47.22014	39.49968	54.40095	-87.84414	-59.35223	-69.10091	4.872546
GENE1258	101258	62.42321	-45.8444	-18.68206	25.98085	83.29882	-40.66566	-79.53629	13.02553
GENE1259	101259	20.08719	-2.78838	15.66903	1.426119	4.861058	-0.02556226	-22.73546	-16.49398
GENE1260	101260	24.38406	-3.234029	-8.923112	1.866875	-18.80118	5.919301	18.68059	-19.89251
GENE1261	101261	-11.53092	-9.493815	-18.28042	6.899118	-5.209107	3.272727	14.27337	20.06905
GENE1262	101262	-3.190285	2.796346	-1.12478	13.91083	8.062581	-9.287744	-9.271172	-1.895778
GENE1263	101263	-18.46046	-2.406021	-13.88388	23.33721	19.41064	-6.467226	11.38051	-12.91078
GENE1264	101264	16.29823	-1.41169	-13.64916	12.10243	2.38422	-13.1561	-9.999654	7.431728
GENE1265	101265	5.276903	-0.1276499	-7.219503	-4.380302	7.378307	-1.75995	-8.713543	9.545737
GENE1266	101266	54.27917	46.41382	64.11842	98.9448	-106.2716	-111.7123	-14.61374	-31.15862
GENE1267	101267	16.34895	-14.53536	-29.08831	31.04506	-40.41102	25.27152	-36.78972	48.15888
GENE1268	101268	8.659877	-22.74319	4.989373	23.36919	-16.0608	-1.013354	7.751063	-4.952158
GENE1269	101269	0.5475266	-12.34815	3.307609	2.587776	1.548692	-8.403626	12.8497	-0.08952702
GENE1270	101270	10.54821	9.8802	-6.253959	-12.2692	-5.449583	-14.55928	7.408451	10.69516
GENE1271	101271	-2.563997	9.280061	-4.874654	7.020497	-1.273366	-8.68627	2.254065	-1.156337
GENE1272	101272	1.788812	30.69612	67.04672	23.41783	40.68005	-33.00599	-69.28293	-61.34061
GENE1273	101273	-18.421	2.119369	8.372608	-5.304869	21.8909	-8.430727	4.017613	-4.243902
GENE1274	101274	23.12743	-5.938593	5.814483	-5.384031	-21.32859	-2.530396	8.770517	-2.530821
GENE1275	101275	5.806225	6.03331	-15.04619	-3.716836	3.09161	17.36157	-1.826417	-11.70327
GENE1276	101276	14.26882	29.86568	35.95524	18.45695	-30.1502	-42.33454	-4.925594	-21.13637
GENE1277	101277	-106.3238	-168.9331	-159.6568	-174.9303	152.7856	159.9221	158.8818	138.2546
GENE1278	101278	-1.873082	-17.20894	-18.47176	6.156082	-13.67607	17.60551	17.69909	9.769171
GENE1279	101279	-43.68878	-26.52357	-7.890304	11.14198	66.41086	13.75115	7.131647	-20.33298
GENE1280	101280	2.387838	-15.14327	-24.66643	54.0602	-11.11098	-12.94652	1.11752	6.301638
GENE1281	101281	15.28226	15.14179	-1.075122	-7.510281	11.94755	-8.905091	-13.50514	-11.37596
GENE1282	101282	106.433	79.40589	83.95611	51.91147	-38.35816	-92.29087	-135.4866	-55.57091
GENE1283	101283	329.3595	323.1724	-71.14395	-184.3608	51.15397	-59.97818	-334.3443	-53.85856
GENE1284	101284	8.949171	7.358148	1.902868	14.34839	-29.6727	-6.905333	5.461408	-1.44195
GENE1285	101285	81.47417	52.41657	39.87504	-87.49119	-92.96522	15.37551	11.58482	-20.26971
GENE1286	101286	22.85323	-41.25022	-30.38669	20.21573	-4.624616	-13.75315	32.66669	14.27903
GENE1287	101287	9.622442	23.36474	34.55432	35.53056	-32.99765	-30.55893	-29.17877	-10.3367
GENE1288	101288	11.39971	-12.15625	-2.960477	-18.10052	-36.00503	-42.25128	115.5969	-15.52304
GENE1289	101289	-200.0479	159.5272	492.6994	120.285	88.59231	-112.6254	-208.094	-340.3366
GENE1290	101290	-3.630237	6.744079	12.16904	22.28951	-7.85158	-13.80908	-12.14645	-3.765269
GENE1291	101291	-5.423877	35.08046	18.64442	62.74921	-34.47785	-1.941487	-30.32139	-44.3095
GENE1292	101292	21.53913	-3.685689	-10.84309	-6.804467	9.121468	-15.77668	4.257078	2.192243
GENE1293	101293	17.10734	-17.22722	-2.669039	-12.43585	19.40483	-13.2627	-3.852666	12.9353
GENE1294	101294	-0.275794	72.68317	-53.17216	-311.6165	159.5154	60.70055	26.25706	45.90832
GENE1295	101295	-11.03305	-2.16745	1.090502	-9.941295	-15.09002	30.07191	19.93518	-12.86577
GENE1296	101296	-53.16323	-53.51169	-32.9532	-107.5858	57.18392	11.3227	97.90011	80.80723
GENE1297	101297	-9.955001	-5.073501	-17.85088	12.41892	-11.91533	26.93153	-2.824284	8.26855
GENE1298	101298	12.83681	-37.98279	8.029466	-11.91327	3.110139	17.44792	6.502694	1.969038
GENE1299	101299	10.74317	2.135287	15.7586	2.281508	-33.95686	7.569618	-7.183039	2.651714
GENE1300	101300	-2.246269	-1.193697	80.04383	20.17769	-20.49278	-30.85109	-7.915606	-37.52207
GENE1301	101301	6.868661	-55.68458	-1.164737	30.89614	-37.14486	49.19944	31.27726	-24.24731
GENE1302	101302	9.910202	21.39276	-0.6451435	-5.452396	4.180018	-27.65044	-13.08067	11.34567
GENE1303	101303	-124.4296	26.23428	13.70141	-44.09552	26.71495	29.48245	21.54345	50.84859
GENE1304	101304	-35.10497	84.7991	-18.14453	-5.921836	77.70223	6.87216	-64.22762	-45.97453
GENE1305	101305	9.316667	-1.875782	-26.44394	13.42244	5.366189	-8.822976	-3.145198	12.1826
GENE1306	101306	-39.3874	7.785737	58.89933	151.6564	-95.46551	-143.3645	25.49213	34.38384
GENE1307	101307	-2.411923	8.321356	12.95823	27.21681	-13.20971	-9.171956	-19.98353	-3.719285
GENE1308	101308	3.053124	-2.383893	-5.319442	3.950127	-4.248598	-3.783189	-0.9448021	9.676674
GENE1309	101309	15.25495	-0.1936013	-6.385135	-18.11463	6.858138	4.739317	-7.998849	5.839816
GENE1310	101310	26.63969	-31.6554	11.17184	15.82677	45.44268	-23.66696	-26.61019	-17.14842
GENE1311	101311	17.05426	-21.99143	3.528172	-10.04754	-5.644552	4.827149	1.83073	10.44321
GENE1312	101312	71.79526	63.06196	34.00173	0.5299732	-54.53283	-11.41198	-49.62317	-53.82095
GENE1313	101313	18.1598	1.07004	-10.46459	18.65854	-11.85384	-6.908205	1.020127	-9.681877
GENE1314	101314	10.66317	-14.95938	7.343334	4.309098	24.05601	-58.0408	48.67485	-22.04628
GENE1315	101315	-11.3462	45.30218	103.0713	-7.416043	33.28227	-53.45952	-37.3548	-72.07919
GENE1316	101316	-7.916399	-12.34939	23.28525	28.99735	-38.08841	19.75049	-33.81094	20.13204
GENE1317	101317	-15.73757	-17.77243	-18.67312	-1.616411	1.835058	8.178599	21.5586	22.22727
GENE1318	101318	-17.93275	-61.97165	-25.81545	-71.85415	60.57159	32.09251	68.73078	16.17912
GENE1319	101319	13.52979	52.84868	25.8	-38.19651	-11.17417	-27.09754	-1.563334	-14.14691
GENE1320	101320	-4.542498	-9.948491	3.873008	31.97139	-17.69985	6.787659	-8.413886	-2.027328
GENE1321	101321	-0.1479568	9.387148	29.78098	-38.94515	-9.841898	4.492202	11.0944	-5.819726
GENE1322	101322	20.26188	34.15037	31.75163	5.893655	-0.09898793	-55.96747	-47.32816	11.33708
GENE1323	101323	8.630602	12.99069	-19.35881	8.768634	-5.236996	-7.009888	-5.396332	6.612095
GENE1324	101324	-35.72574	-27.25253	-25.8258	-75.52249	-12.54599	35.25707	73.72659	67.88889
GENE1325	101325	2.567144	-11.04413	-7.194699	4.470347	-12.0019	-6.701046	7.390627	22.51366
GENE1326	101326	-9.9937	4.934799	2.368909	-0.1392426	-5.537098	0.7394565	-0.1264335	7.75331
GENE1327	101327	36.73619	122.2232	16.99329	16.44691	-7.808435	-93.59794	-100.3681	9.374916
GENE1328	101328	22.80013	30.12044	33.20144	-22.74015	-13.20924	44.62865	-54.08782	-40.71345
GENE1329	101329	-23.25804	-33.95112	18.55847	-0.5781655	-15.40852	0.5549512	45.80382	8.278608
GENE1330	101330	17.68358	-5.666948	-10.96235	-21.47597	1.830619	-15.42235	17.30455	16.70887
GENE1331	101331	7.928564	20.15815	-27.98976	0.7883405	39.87544	-1.175977	3.917634	-43.50239
GENE1332	101332	-35.21206	23.57323	111.6555	-70.71423	94.64056	-47.02151	38.15272	-115.0742
GENE1333	101333	-15.29926	-5.429908	-8.42441	-13.38608	4.804595	0.7433382	22.73642	14.25531
GENE1334	101334	-54.22523	25.31406	-27.47085	-21.22627	66.17218	-10.14932	-10.61239	32.19782
GENE1335	101335	-9.803544	-0.9307464	-29.34025	-9.944505	8.881454	26.33524	-10.36739	25.16973
GENE1336	101336	-11.49606	16.74209	26.02198	-38.24451	14.56668	10.4645	-10.55775	-7.496926
GENE1337	101337	8.530672	-10.61882	-27.4046	20.40587	-2.199619	16.85424	3.074742	-8.642478
GENE1338	101338	69.12845	24.02374	61.94207	12.05523	-22.4004	-45.50533	-37.94428	-61.29948
GENE1339	101339	7.156082	-60.32523	-7.708146	-11.61893	-74.40045	56.69548	19.3662	70.835
GENE1340	101340	6.610579	-14.09479	-0.8782497	-9.657456	2.850776	2.807167	-2.164026	14.526
GENE1341	101341	-72.03201	18.26766	3.664781	-72.8459	116.8938	85.16415	-69.17941	-9.933117
GENE1342	101342	-11.77093	6.526435	-14.60161	13.82044	3.553119	-13.5604	6.834522	9.198417
GENE1343	101343	34.43037	52.91586	-44.0236	69.64696	-34.51305	-104.4179	18.25107	7.710292
GENE1344	101344	-24.77738	32.66637	21.93839	35.85086	-2.256949	-24.83499	-17.34256	-21.24375
GENE1345	101345	-15.21719	11.73421	-13.46115	-11.19301	-29.63735	-4.226782	31.68159	30.31968
GENE1346	101346	41.10087	-61.22258	-89.11079	18.69124	-25.99114	-76.25951	64.94193	127.85
GENE1347	101347	-168.4507	-100.7449	-46.23064	-176.8938	384.6055	69.16514	99.22501	-60.67561
GENE1348	101348	2.83097	10.05368	-16.51944	-0.4902657	0.4064104	5.015965	-1.725264	0.4279471
GENE1349	101349	-80.17331	64.48532	35.48434	8.388056	-54.49556	11.28942	1.481927	13.53981
GENE1350	101350	-48.07748	-42.58076	-74.77547	-10.52946	87.45338	50.84292	33.39128	4.275591
GENE1351	101351	30.73453	3.974877	3.812796	-12.79303	-7.033306	-14.74951	2.015796	-5.962151
GENE1352	101352	-257.3549	-200.8068	-129.6094	-565.8301	368.3111	262.8859	159.0586	363.3455
GENE1353	101353	-17.79996	10.34455	14.02147	10.52287	-6.391019	-7.493127	2.012486	-5.217275
GENE1354	101354	-32.60915	97.60413	-29.79921	-27.66643	-0.4626329	-23.85951	10.29042	6.502378
GENE1355	101355	3.087141	-25.77803	3.727456	-2.157243	-21.74574	11.16324	20.96318	10.73999
GENE1356	101356	27.22986	-10.6553	36.13642	-33.29523	-9.951986	-23.61045	7.362691	6.783994
GENE1357	101357	-125.5863	-39.29398	-85.95495	-138.0072	96.69094	72.855	78.51792	140.7786
GENE1358	101358	3.285795	43.88371	-12.47592	-32.87929	-2.835874	12.87049	28.41549	-40.26439
GENE1359	101359	-118.9969	-36.67786	-79.57123	-35.90114	-74.42312	-83.20493	250.6889	178.0864
GENE1360	101360	-5.310207	10.01061	-8.958872	-4.006144	2.653354	3.700375	6.395281	-4.484397
GENE1361	101361	-6.004684	-14.77325	-8.12177	22.29194	-3.906004	1.931772	6.974483	1.607521
GENE1362	101362	31.89439	19.72166	24.85883	-18.22878	-5.526587	27.28552	-64.52194	-15.48309
GENE1363	101363	-72.75339	-97.23474	-81.81287	-111.2208	104.9216	37.10665	102.4423	118.5512
GENE1364	101364	31.53577	-0.8311152	2.685353	-8.714355	14.23175	-19.21916	-32.76615	13.0779
GENE1365	101365	-34.19405	-18.41376	-3.998644	-22.59015	34.61898	6.032087	6.543887	32.00166
GENE1366	101366	20.62542	-13.97208	3.827881	-19.43379	5.502341	7.384262	-10.0194	6.08537
GENE1367	101367	35.55155	-20.79701	-5.202253	-59.17416	19.44053	20.43085	7.911723	1.838765
GENE1368	101368	-11.98857	-14.75631	-7.716403	1.070603	-21.69822	23.13543	10.3343	21.61918
GENE1369	101369	-11.51295	7.931382	-44.93863	-47.83341	-98.8859	-0.2239467	84.47605	110.9874
GENE1370	101370	-89.39653	301.3639	155.1756	183.0869	18.55918	-174.725	-123.0615	-271.0026
GENE1371	101371	3.475077	3.705079	-5.786122	4.832668	-0.7494225	1.827115	-5.765146	-1.539249
GENE1372	101372	-232.1912	-122.3449	-207.5382	-238.8517	226.187	208.5996	185.202	180.9373
GENE1373	101373	-905.6275	-654.4574	-669.867	-689.0721	775.4217	690.2343	758.7655	694.6024
GENE1374	101374	0.8423516	22.88757	4.856336	-26.89395	34.57513	-21.95962	-8.500772	-5.807052
GENE1375	101375	-0.6696209	5.338332	-7.974169	-3.485885	-0.7291208	-1.732568	3.102741	6.150291
GENE1376	101376	85.37676	87.46525	70.77432	51.21116	-62.1348	-54.79309	-77.20127	-100.6983
GENE1377	101377	8.65301	1.120754	-6.623685	-21.85536	18.51537	-10.09184	-5.947167	16.22892
GENE1378	101378	-24.28005	-18.78333	8.989818	19.00734	-28.03784	-52.58247	14.11021	81.57631
GENE1379	101379	2.133178	1.533152	-0.5804546	15.75489	-4.320604	10.57488	-19.4765	-5.618545
GENE1380	101380	7.2651	-50.4358	-60.58403	-97.62587	84.0508	73.61069	-14.66642	58.38552
GENE1381	101381	-96.19335	-122.8671	-180.9816	-132.3863	138.272	159.0208	115.9432	119.1924
GENE1382	101382	16.25689	34.377	-2.434806	-82.59943	-86.87655	10.73488	65.98143	44.56058
GENE1383	101383	23.54096	55.77388	51.85391	26.76505	-24.04377	-38.41058	-50.7146	-44.76485
GENE1384	101384	2.701978	-14.58655	-8.346846	-1.507737	5.698764	15.99922	-9.818601	9.859774
GENE1385	101385	10.70336	9.653977	-4.862331	3.313534	-12.87344	-2.985528	-18.01538	15.06582
GENE1386	101386	-0.3651126	10.43698	-7.581245	-0.7672574	-5.365844	-4.429916	-1.586759	9.659151
GENE1387	101387	-34.55599	-55.19143	5.207191	5.26274	-2.823336	-13.85147	1.59018	94.36212
GENE1388	101388	-9.576494	-18.33876	15.79878	22.72251	-12.0986	7.974565	-14.59072	8.108721
GENE1389	101389	-8.566461	9.761565	5.42265	-5.18774	5.19387	-8.680848	8.927509	-6.870545
GENE1390	101390	-2.028475	8.533561	5.234362	-21.48511	9.566831	-11.5899	-12.05888	23.8276
GENE1391	101391	-23.5507	7.613454	3.531747	21.95755	-10.53998	-0.01750259	1.510308	-0.504875
GENE1392	101392	-12.41746	-8.504108	26.26765	14.50568	-23.49747	-12.31239	21.04811	-5.090005
GENE1393	101393	18.00448	-9.807998	-2.038735	-0.718337	-9.985562	0.5120222	-10.3863	14.42043
GENE1394	101394	-10.22806	-516.4241	-109.2384	121.22	-149.6268	-58.56607	351.3038	371.5597
GENE1395	101395	4.511199	-18.48471	60.14514	160.8313	-87.31277	-84.58297	17.77627	-52.88342
GENE1396	101396	-4.846652	-8.333132	5.864642	-9.458994	15.16291	5.732865	-2.894787	-1.226852
GENE1397	101397	-6.699984	-15.50757	-21.57292	23.96134	-2.081578	14.68896	6.460553	0.7512063
GENE1398	101398	-10.31426	-12.32388	-6.078968	-11.26075	-3.86609	3.895203	16.78995	23.15879
GENE1399	101399	-47.87915	-4.888524	73.28569	86.32144	-58.96018	-91.82425	19.31127	24.63371
GENE1400	101400	-0.293113	9.199926	7.444971	-25.9555	-45.02189	48.86602	19.39682	-13.63724
GENE1401	101401	-33.28871	-19.42862	6.337261	-19.45562	41.25057	29.91546	14.51767	-19.848
GENE1402	101402	49.31462	91.65519	52.61203	-36.96116	19.34484	-13.22581	-74.67244	-88.06727
GENE1403	101403	-98.97159	-15.28109	147.8449	-92.43688	134.9814	-81.41393	33.23555	-27.95828
GENE1404	101404	43.09345	-12.32761	14.05679	9.223428	-20.10137	-24.6166	-2.621767	-6.706323
GENE1405	101405	70.10585	64.24681	110.8706	23.94092	-86.24676	-66.87691	-100.7416	-15.29893
GENE1406	101406	-31.31391	-7.974716	14.06529	-5.129751	26.64088	31.07929	-10.11991	-17.24717
GENE1407	101407	-37.22934	-27.85683	51.39857	-6.737891	23.00508	5.834266	86.45625	-94.87009
GENE1408	101408	21.709	-36.83608	-32.52072	-10.29125	8.460128	47.34456	26.68357	-24.54921
GENE1409	101409	11.13849	11.16967	-13.12555	-7.215397	18.94223	-3.927693	-0.6355254	-16.34623
GENE1410	101410	3.652832	-21.56926	6.793082	0.07281119	6.19449	-1.944361	9.14608	-2.345675
GENE1411	101411	-4.42788	9.322117	3.581713	0.6426353	-5.517405	-1.27903	-10.15074	7.828586
GENE1412	101412	-16.26083	13.25565	0.4753928	12.062	-14.15847	-4.97934	11.173	-1.5674
GENE1413	101413	5.318173	22.34345	5.31748	-7.177145	-7.192931	6.431339	-12.06466	-12.9757
GENE1414	101414	18.55959	8.63634	37.63386	-72.87633	-0.9554039	-39.00298	21.2696	26.73532
GENE1415	101415	-4.42581	-0.2567105	-37.32662	17.21331	26.22879	-25.43735	14.29325	9.711139
GENE1416	101416	1.099309	-4.990494	-8.579072	1.276898	-9.444995	5.250607	7.923076	7.464671
GENE1417	101417	-41.87324	-46.69252	7.572362	-51.5503	53.12955	98.1811	-86.63239	67.86544
GENE1418	101418	23.45219	2.64105	2.779397	42.15569	-27.93624	-17.83541	-21.20707	-4.049608
GENE1419	101419	-49.78507	9.258147	-41.72017	17.16853	17.66477	49.09033	16.10086	-17.77739
GENE1420	101420	-96.58676	-5.002028	-33.17914	-32.93263	-11.52954	83.8812	27.14101	68.20789
GENE1421	101421	-235.5564	-196.2436	-193.2604	-65.04575	89.24563	118.164	306.1478	176.5487
GENE1422	101422	262.7613	93.72955	82.9389	78.76194	-126.884	-98.09568	-168.6769	-124.5352
GENE1423	101423	224.4414	362.6934	437.4426	416.8209	-351.9218	-345.7556	-373.7284	-369.9925
GENE1424	101424	-9.223626	-12.69205	0.1966371	11.1477	5.545926	3.854463	-15.47532	16.64627
GENE1425	101425	62.4103	103.5132	48.44777	-26.79679	36.87629	-30.49094	-102.4525	-91.50733
GENE1426	101426	3.18336	-15.83686	1.843956	12.57502	-6.714216	4.187161	7.615948	-6.854372
GENE1427	101427	-18.30396	-43.50855	-103.8135	73.63181	22.09389	-6.743674	65.78855	10.85545
GENE1428	101428	23.51267	12.82602	-18.71134	3.991487	-27.10961	-14.58474	3.645504	16.43001
GENE1429	101429	-9.953768	-0.4892859	-16.88819	-17.00824	16.70351	13.8113	-6.013161	19.83784
GENE1430	101430	-50.98327	-21.91176	-107.1773	-86.97264	75.12382	125.8093	39.18306	26.92876
GENE1431	101431	-1.743656	-9.747498	0.9714784	36.0705	-9.829833	2.702313	-8.041466	-10.38183
GENE1432	101432	-34.56961	3.025075	-29.95908	-1.560301	18.8045	6.808991	1.371848	36.07858
GENE1433	101433	-12.24225	-65.89466	68.12595	253.4218	-397.2526	-87.86605	46.12854	195.5793
GENE1434	101434	-12.41536	-5.979402	-15.6801	0.8405545	16.95012	-2.026378	4.96596	13.3446
GENE1435	101435	31.16832	12.39874	-32.55213	-61.30573	63.36505	31.49486	-27.04281	-17.5263
GENE1436	101436	-15.6116	3.270362	11.47085	-11.55046	38.09512	-11.88122	-12.42505	-1.368023
GENE1437	101437	7.364041	-3.675152	-7.324151	14.2141	-2.25814	-1.018827	-16.20894	8.907066
GENE1438	101438	3.043795	-18.42545	-18.71189	0.3884226	-3.710634	10.94852	11.91897	14.54826
GENE1439	101439	1.206129	0.8951872	-5.567194	-0.6265672	-5.412791	11.29957	-1.703863	-0.09046584
GENE1440	101440	-72.89327	-40.42205	11.91186	-8.768393	56.26257	20.70473	13.62395	19.58059
GENE1441	101441	-1.823936	17.11156	5.740332	-0.2740807	-17.17203	-6.723031	1.381174	1.760006
GENE1442	101442	-55.15294	-50.86907	2.587077	-9.424476	17.27398	45.46797	4.646593	45.47086
GENE1443	101443	11.59963	3.021004	6.51264	-1.227897	-5.555532	-7.948062	-5.343713	-1.058069
GENE1444	101444	-12.35177	-0.7104842	-11.41846	1.199484	-0.583509	2.429843	-4.325813	25.76071
GENE1445	101445	18.3801	-22.33532	-64.25057	-67.50044	73.6132	34.42344	-58.87033	86.53992
GENE1446	101446	-8.498936	-21.18228	-61.33701	-29.86802	11.31033	34.00946	58.83569	16.73076
GENE1447	101447	52.73917	40.49577	0.4193253	42.57726	18.53447	-139.7138	-132.9524	117.9002
GENE1448	101448	-71.25275	-54.27598	-81.42689	-38.55024	96.64167	88.54411	72.85996	-12.53989
GENE1449	101449	17.33349	-29.71754	4.001667	5.689158	-15.6677	-3.819872	6.333533	15.84726
GENE1450	101450	-3.404443	-29.86638	-4.725468	17.67669	14.79208	-22.63257	22.26906	5.891028
GENE1451	101451	12.68632	-5.99869	4.830261	-0.9243049	-13.45038	-30.19287	12.67582	20.37385
GENE1452	101452	-12.90518	33.51554	42.61152	-30.83664	-13.19195	-17.08851	-22.13029	20.02551
GENE1453	101453	95.21627	27.64191	164.2585	123.0114	-128.2524	-126.2	-85.4508	-70.22491
GENE1454	101454	7.876499	43.77229	62.53572	45.25892	-25.79902	-44.07999	-49.69513	-39.86928
GENE1455	101455	-13.86733	-1.026011	21.51483	-66.74805	-35.32946	39.40949	31.44966	24.59687
GENE1456	101456	52.36457	47.38049	69.59685	66.88179	-84.50027	-30.59189	-43.79227	-77.33927
GENE1457	101457	-20.45928	-34.55346	-17.6537	24.52928	5.264301	-0.6577706	23.71888	19.81175
GENE1458	101458	-10.20589	20.38625	-18.91594	4.53294	2.783389	3.042125	0.379099	-2.001981
GENE1459	101459	7.945436	-50.68669	15.44637	10.10734	30.09725	24.7605	3.021418	-40.69163
GENE1460	101460	-14.31361	-10.87938	-4.541935	-14.29709	-3.199999	22.62273	5.663682	18.9456
GENE1461	101461	-3.573521	18.73467	53.34674	-51.21692	4.294235	-44.87559	11.76875	11.52165
GENE1462	101462	621.8537	793.1296	1445.662	714.0308	-1057.544	-1214.666	-638.2155	-664.2511
GENE1463	101463	81.01473	8.822235	14.63268	-16.09388	18.55394	37.83801	-73.17901	-71.58871
GENE1464	101464	-12.86609	7.318564	-6.761194	4.367922	-7.057412	-0.4454072	5.519645	9.923972
GENE1465	101465	-9.682894	11.25967	-7.444186	-18.05882	17.16396	9.674088	13.55432	-16.46615
GENE1466	101466	-0.3016394	-43.55737	-17.66724	-34.19892	19.8707	8.158481	58.31468	9.381303
GENE1467	101467	-2.094566	1.730424	-12.05028	18.65816	-23.75096	3.776544	1.01974	12.71094
GENE1468	101468	-1.569066	2.132658	-4.027579	14.03939	-12.41011	-2.15845	9.796007	-5.802846
GENE1469	101469	-20.58312	8.854426	16.20317	4.007962	3.821487	-13.68997	-0.5723251	1.958364
GENE1470	101470	1.981879	-1.087605	10.07218	-10.27153	1.493736	3.819458	-8.048522	2.040408
GENE1471	101471	56.53152	-5.322998	-52.48791	-24.98162	16.66858	33.25713	-16.49162	-7.17308
GENE1472	101472	11.49792	-4.331035	-2.611717	-12.84327	1.863324	-3.326973	29.99864	-20.24688
GENE1473	101473	41.01121	23.45841	28.68088	36.75906	-29.4054	-23.42449	-73.19201	-3.887647
GENE1474	101474	98.54896	110.3178	-49.47652	35.18562	3.451446	-61.50675	-47.55978	-88.96083
GENE1475	101475	3.504433	17.19072	-6.594785	-1.640995	8.003299	-4.667234	-11.16751	-4.62793
GENE1476	101476	14.77904	-3.273259	14.80685	-3.456431	-17.02162	-2.157734	-0.4951003	-3.181746
GENE1477	101477	-19.16676	-15.29723	-10.46729	18.37853	25.33663	24.9345	-56.65264	32.93426
GENE1478	101478	-16.17595	-35.55796	4.357943	-1.600392	33.09782	11.46432	-5.685589	10.09981
GENE1479	101479	-31.50477	4.221848	33.69219	3.839373	-12.73715	-3.116079	-26.88374	32.48833
GENE1480	101480	-220.7289	-249.2996	-262.6973	-178.9721	6.439702	8.828584	656.6295	239.8001
GENE1481	101481	-6.818831	14.71967	-10.76671	-0.3404027	7.625234	-14.66699	14.36127	-4.11325
GENE1482	101482	29.21509	23.3119	19.0091	-4.419544	-43.57131	-82.04681	71.17627	-12.6747
GENE1483	101483	-48.64095	-34.40252	16.63649	-64.87924	132.3693	4.606256	-4.125225	-1.564069
GENE1484	101484	-37.00105	0.1115245	61.73098	-28.56594	-18.76103	-3.285341	24.60618	1.164683
GENE1485	101485	4.326885	-1.673059	-0.7914275	-8.383718	0.3252899	8.929926	0.622492	-3.356388
GENE1486	101486	-19.8198	6.678171	17.82681	-0.5318103	-17.74613	-6.805263	11.55495	8.843068
GENE1487	101487	12.4759	-20.74431	31.62327	-16.82954	5.856866	25.92216	-31.29204	-7.012312
GENE1488	101488	13.62933	-8.958748	3.974112	6.162687	-10.26651	-13.47422	4.75602	4.177323
GENE1489	101489	6.854053	-0.9407572	8.421442	6.095093	-11.9145	1.255989	-9.642524	-0.1287978
GENE1490	101490	-40.47783	-16.9608	-19.72412	-41.22802	-1.337409	8.178924	-17.7416	129.2909
GENE1491	101491	23.36279	19.46302	-2.583433	-10.59194	-5.533861	-10.42792	16.18639	-29.87505
GENE1492	101492	5.067168	9.52876	-12.43708	-0.8836509	-10.35622	-1.31263	0.05294094	10.34072
GENE1493	101493	-2.988761	14.4976	0.2983318	-1.988149	0.5204416	-9.206931	-2.598108	1.465572
GENE1494	101494	-15.72045	-1.185778	15.85095	-11.72777	4.625973	-9.525349	14.41596	3.266462
GENE1495	101495	29.41482	57.38428	81.72427	15.64386	-67.47979	-33.84273	-36.05891	-46.7858
GENE1496	101496	30.98165	11.14525	24.76802	-15.89409	-25.14219	-36.86323	0.5861032	10.41847
GENE1497	101497	-16.05122	3.551652	-3.876351	-29.24863	13.72268	21.94691	-8.529243	18.4842
GENE1498	101498	-0.5486743	-23.70969	-0.2555556	8.00253	1.874934	-5.478877	20.3905	-0.2751716
GENE1499	101499	3.286939	7.501069	-37.93721	1.021204	-54.66212	18.00566	16.14597	46.63848
GENE1500	101500	-21.0923	-42.86613	-56.05051	-75.15154	54.78438	22.5547	41.51601	76.3054
GENE1501	101501	4.84844	-17.5792	13.92302	-5.995117	-11.89606	2.125274	-8.064374	22.63801
GENE1502	101502	1.969037	-8.085612	-7.692343	-13.39356	12.63607	11.12618	-1.939858	5.380082
GENE1503	101503	1.362001	14.00481	12.42188	-9.838348	-21.17728	-20.61352	-2.186528	26.02698
GENE1504	101504	1.046889	0.9862195	29.90073	22.02268	1.128605	11.59715	-28.31739	-38.36488
GENE1505	101505	-11.02024	14.16419	8.708911	-34.23428	31.06068	3.503639	-1.938307	-10.24459
